,match_url
2924,/matches/2338937/pain-vs-yeah-wesg-2019-brazil
2925,/matches/2338870/big-academy-vs-tenerife-titans-winners-league-season-3-europe
2926,/matches/2338928/eunited-vs-geng-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2927,/matches/2338927/complexity-vs-cloud9-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2928,/matches/2338920/red-canids-vs-w7m-wesg-2019-brazil
2929,/matches/2338917/detona-vs-yeah-wesg-2019-brazil
2930,/matches/2338918/redemption-poa-vs-pain-wesg-2019-brazil
2931,/matches/2338869/unique-vs-meandtheboys-winners-league-season-3-europe
2932,/matches/2338925/geng-vs-intz-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2933,/matches/2338919/imperial-vs-teamone-wesg-2019-brazil
2934,/matches/2338926/eunited-vs-chaos-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2935,/matches/2338923/cloud9-vs-triumph-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2936,/matches/2338924/singularity-vs-complexity-dreamhack-open-leipzig-2020-north-america-closed-qualifier
2937,/matches/2338921/heroic-vs-gambit-youngsters-dreamhack-open-leipzig-2020-europe-closed-qualifier
2938,/matches/2338922/mad-lions-vs-defusekids-dreamhack-open-leipzig-2020-europe-closed-qualifier
2939,/matches/2338914/heretics-vs-gambit-youngsters-dreamhack-open-leipzig-2020-europe-closed-qualifier
2940,/matches/2338916/cr4zy-vs-defusekids-dreamhack-open-leipzig-2020-europe-closed-qualifier
2941,/matches/2338915/mad-lions-vs-skade-dreamhack-open-leipzig-2020-europe-closed-qualifier
2942,/matches/2338913/heroic-vs-secret-dreamhack-open-leipzig-2020-europe-closed-qualifier
2943,/matches/2338852/bren-vs-mithmaple-nvidia-geforce-cup-pacific-2019
2944,/matches/2338853/boom-vs-gtvrevolution-nvidia-geforce-cup-pacific-2019
2945,/matches/2338850/mithmaple-vs-gtvrevolution-nvidia-geforce-cup-pacific-2019
2946,/matches/2338851/bren-vs-boom-nvidia-geforce-cup-pacific-2019
2947,/matches/2338896/supremacy-vs-infamous-aorus-league-2019-4-northern-cone
2948,/matches/2338895/loto-vs-infamous-aorus-league-2019-4-northern-cone
2949,/matches/2338908/russian-street-party-vs-intz-dreamhack-open-leipzig-2020-north-america-open-qualifier
2950,/matches/2338905/geng-vs-divine-dreamhack-open-leipzig-2020-north-america-open-qualifier
2951,/matches/2338906/chaos-vs-new-england-whalers-dreamhack-open-leipzig-2020-north-america-open-qualifier
2952,/matches/2338907/triumph-vs-saskatoon-warriors-dreamhack-open-leipzig-2020-north-america-open-qualifier
2953,/matches/2338909/pain-vs-f4k3-wesg-2019-brazil-open-qualifier
2954,/matches/2338910/yeah-vs-rufus-wesg-2019-brazil-open-qualifier
2955,/matches/2338912/w7m-vs-alma-wesg-2019-brazil-open-qualifier
2956,/matches/2338911/teamone-vs-up-wesg-2019-brazil-open-qualifier
2957,/matches/2338894/skade-vs-avez-dreamhack-open-leipzig-2020-europe-open-qualifier
2958,/matches/2338892/secret-vs-kova-dreamhack-open-leipzig-2020-europe-open-qualifier
2959,/matches/2338893/gambit-youngsters-vs-winstrike-dreamhack-open-leipzig-2020-europe-open-qualifier
2960,/matches/2338890/tenerife-titans-vs-defusekids-dreamhack-open-leipzig-2020-europe-open-qualifier
2961,/matches/2338845/impunity-vs-gmcc-nvidia-geforce-cup-pacific-2019
2962,/matches/2338848/mithmaple-vs-ex-genuine-nvidia-geforce-cup-pacific-2019
2963,/matches/2338847/boom-vs-entity-nvidia-geforce-cup-pacific-2019
2964,/matches/2338846/gtvrevolution-vs-bren-nvidia-geforce-cup-pacific-2019
2965,/matches/2338849/impunity-vs-a-point-nvidia-geforce-cup-pacific-2019
2966,/matches/2338843/darkhorse-vs-ex-genuine-nvidia-geforce-cup-pacific-2019
2967,/matches/2338842/boom-vs-mithmaple-nvidia-geforce-cup-pacific-2019
2968,/matches/2338844/bren-vs-a-point-nvidia-geforce-cup-pacific-2019
2969,/matches/2338838/gmcc-vs-gtvrevolution-nvidia-geforce-cup-pacific-2019
2970,/matches/2338841/impunity-vs-bren-nvidia-geforce-cup-pacific-2019
2971,/matches/2338839/mithmaple-vs-darkhorse-nvidia-geforce-cup-pacific-2019
2972,/matches/2338840/ex-genuine-vs-entity-nvidia-geforce-cup-pacific-2019
2973,/matches/2338834/darkhorse-vs-entity-nvidia-geforce-cup-pacific-2019
2974,/matches/2338835/boom-vs-ex-genuine-nvidia-geforce-cup-pacific-2019
2975,/matches/2338837/gtvrevolution-vs-a-point-nvidia-geforce-cup-pacific-2019
2976,/matches/2338836/bren-vs-gmcc-nvidia-geforce-cup-pacific-2019
2977,/matches/2338831/darkhorse-vs-boom-nvidia-geforce-cup-pacific-2019
2978,/matches/2338832/mithmaple-vs-entity-nvidia-geforce-cup-pacific-2019
2979,/matches/2338830/gtvrevolution-vs-impunity-nvidia-geforce-cup-pacific-2019
2980,/matches/2338833/gmcc-vs-a-point-nvidia-geforce-cup-pacific-2019
2981,/matches/2338880/tecsysnet-vs-infamous-aorus-league-2019-4-northern-cone
2982,/matches/2338891/winstrike-vs-navi-junior-dreamhack-open-leipzig-2020-europe-open-qualifier
2983,/matches/2338879/loto-vs-hadouken-aorus-league-2019-4-northern-cone
2984,/matches/2338881/infinity-vs-supremacy-aorus-league-2019-4-northern-cone
2985,/matches/2338885/avez-vs-unique-dreamhack-open-leipzig-2020-europe-open-qualifier
2986,/matches/2338887/kova-vs-project-x-dreamhack-open-leipzig-2020-europe-open-qualifier
2987,/matches/2338886/skade-vs-avengers-dreamhack-open-leipzig-2020-europe-open-qualifier
2988,/matches/2338889/gambit-youngsters-vs-copenhagen-flames-dreamhack-open-leipzig-2020-europe-open-qualifier
2989,/matches/2338888/secret-vs-juggernauts-dreamhack-open-leipzig-2020-europe-open-qualifier
2990,/matches/2338883/hreds-vs-defusekids-dreamhack-open-leipzig-2020-europe-open-qualifier
2991,/matches/2338884/apeks-vs-tenerife-titans-dreamhack-open-leipzig-2020-europe-open-qualifier
2992,/matches/2338868/ence-vs-mad-lions-iem-katowice-2020-europe-closed-qualifier
2993,/matches/2338867/illuminar-vs-mad-lions-iem-katowice-2020-europe-closed-qualifier
2994,/matches/2338866/ence-vs-ago-iem-katowice-2020-europe-closed-qualifier
2995,/matches/2338800/cloud9-vs-mibr-iem-katowice-2020-north-america-closed-qualifier
2996,/matches/2338857/supremacy-vs-infamous-aorus-league-2019-4-northern-cone
2997,/matches/2338862/mad-lions-vs-g2-iem-katowice-2020-europe-closed-qualifier
2998,/matches/2338799/complexity-vs-mibr-iem-katowice-2020-north-america-closed-qualifier
2999,/matches/2338856/infinity-vs-hadouken-aorus-league-2019-4-northern-cone
3000,/matches/2338864/heroic-vs-ago-iem-katowice-2020-europe-closed-qualifier
3001,/matches/2338863/faze-vs-ence-iem-katowice-2020-europe-closed-qualifier
3002,/matches/2338865/arcy-vs-illuminar-iem-katowice-2020-europe-closed-qualifier
3003,/matches/2338858/g2-vs-ago-iem-katowice-2020-europe-closed-qualifier
3004,/matches/2338860/ence-vs-illuminar-iem-katowice-2020-europe-closed-qualifier
3005,/matches/2338861/faze-vs-arcy-iem-katowice-2020-europe-closed-qualifier
3006,/matches/2338859/heroic-vs-mad-lions-iem-katowice-2020-europe-closed-qualifier
3007,/matches/2338814/vici-vs-tyloo-iem-katowice-2020-asia-closed-qualifier
3008,/matches/2338813/bren-vs-tyloo-iem-katowice-2020-asia-closed-qualifier
3009,/matches/2338798/mibr-vs-intz-iem-katowice-2020-north-america-closed-qualifier
3010,/matches/2338795/complexity-vs-cloud9-iem-katowice-2020-north-america-closed-qualifier
3011,/matches/2338796/intz-vs-geng-iem-katowice-2020-north-america-closed-qualifier
3012,/matches/2338797/chaos-vs-mibr-iem-katowice-2020-north-america-closed-qualifier
3013,/matches/2338855/mad-lions-vs-north-iem-katowice-2020-europe-open-qualifier-2
3014,/matches/2338854/hard-legion-vs-ago-iem-katowice-2020-europe-open-qualifier-2
3015,/matches/2338829/gambit-youngsters-vs-north-iem-katowice-2020-europe-open-qualifier-2
3016,/matches/2338827/mad-lions-vs-apeks-iem-katowice-2020-europe-open-qualifier-2
3017,/matches/2338826/ago-vs-og-iem-katowice-2020-europe-open-qualifier-2
3018,/matches/2338828/water-gamers-vs-hard-legion-iem-katowice-2020-europe-open-qualifier-2
3019,/matches/2338815/godsent-vs-havu-sector-mostbet
3020,/matches/2338812/tyloo-vs-r-stars-iem-katowice-2020-asia-closed-qualifier
3021,/matches/2338809/vici-vs-bren-iem-katowice-2020-asia-closed-qualifier
3022,/matches/2338810/r-stars-vs-august-iem-katowice-2020-asia-closed-qualifier
3023,/matches/2338811/onethree-vs-tyloo-iem-katowice-2020-asia-closed-qualifier
3024,/matches/2338794/riot-squad-vs-mibr-iem-katowice-2020-north-america-closed-qualifier
3025,/matches/2338791/complexity-vs-chaos-iem-katowice-2020-north-america-closed-qualifier
3026,/matches/2338792/cloud9-vs-intz-iem-katowice-2020-north-america-closed-qualifier
3027,/matches/2338793/geng-vs-furia-iem-katowice-2020-north-america-closed-qualifier
3028,/matches/2338790/mibr-vs-intz-iem-katowice-2020-north-america-closed-qualifier
3029,/matches/2338787/furia-vs-chaos-iem-katowice-2020-north-america-closed-qualifier
3030,/matches/2338788/complexity-vs-geng-iem-katowice-2020-north-america-closed-qualifier
3031,/matches/2338824/melbet-vs-hard-legion-iem-katowice-2020-europe-open-qualifier-2
3032,/matches/2338825/north-vs-nemiga-iem-katowice-2020-europe-open-qualifier-2
3033,/matches/2338789/cloud9-vs-riot-squad-iem-katowice-2020-north-america-closed-qualifier
3034,/matches/2338823/gambit-youngsters-vs-saw-iem-katowice-2020-europe-open-qualifier-2
3035,/matches/2338822/apeks-vs-gamerlegion-iem-katowice-2020-europe-open-qualifier-2
3036,/matches/2338820/mad-lions-vs-winstrike-iem-katowice-2020-europe-open-qualifier-2
3037,/matches/2338821/ago-vs-sinners-iem-katowice-2020-europe-open-qualifier-2
3038,/matches/2338819/skade-vs-og-iem-katowice-2020-europe-open-qualifier-2
3039,/matches/2338818/water-gamers-vs-secret-iem-katowice-2020-europe-open-qualifier-2
3040,/matches/2338786/havu-vs-arcy-sector-mostbet
3041,/matches/2338805/bren-vs-tyloo-iem-katowice-2020-asia-closed-qualifier
3042,/matches/2338806/vici-vs-august-iem-katowice-2020-asia-closed-qualifier
3043,/matches/2338808/alpha-red-vs-onethree-iem-katowice-2020-asia-closed-qualifier
3044,/matches/2338807/r-stars-vs-mazaalai-iem-katowice-2020-asia-closed-qualifier
3045,/matches/2338801/tyloo-vs-mazaalai-iem-katowice-2020-asia-closed-qualifier
3046,/matches/2338804/august-vs-onethree-iem-katowice-2020-asia-closed-qualifier
3047,/matches/2338802/bren-vs-r-stars-iem-katowice-2020-asia-closed-qualifier
3048,/matches/2338803/vici-vs-alpha-red-iem-katowice-2020-asia-closed-qualifier
3049,/matches/2338785/just-for-fun-vs-rugratz-mythic-cup-5
3050,/matches/2338784/rugratz-vs-singularity-mythic-cup-5
3051,/matches/2338783/just-for-fun-vs-eunited-mythic-cup-5
3052,/matches/2338778/heroic-vs-phoenix-ggbet-winter-cup
3053,/matches/2338767/gambit-youngsters-vs-phoenix-ggbet-winter-cup
3054,/matches/2338779/eunited-vs-rap-gang-mythic-cup-5
3055,/matches/2338782/singularity-vs-livid-mythic-cup-5
3056,/matches/2338781/divine-vs-just-for-fun-mythic-cup-5
3057,/matches/2338775/bushido-boyz-vs-rap-gang-mythic-cup-5
3058,/matches/2338780/rugratz-vs-monstars-mythic-cup-5
3059,/matches/2338774/livid-vs-recon-5-mythic-cup-5
3060,/matches/2338771/new-england-whalers-vs-just-for-fun-mythic-cup-5
3061,/matches/2338773/monstars-vs-ex-intact-mythic-cup-5
3062,/matches/2338769/singularity-vs-infinity-mythic-cup-5
3063,/matches/2338772/divine-vs-oceanus-mythic-cup-5
3064,/matches/2338768/eunited-vs-rbg-mythic-cup-5
3065,/matches/2338770/rugratz-vs-big-frames-mythic-cup-5
3066,/matches/2338765/heroic-vs-skade-ggbet-winter-cup
3067,/matches/2338766/phoenix-vs-brute-ggbet-winter-cup
3068,/matches/2338764/fate-vs-skade-ggbet-winter-cup
3069,/matches/2338763/ambush-vs-brute-ggbet-winter-cup
3070,/matches/2338762/rocketlauncher-vs-brute-ggbet-winter-cup
3071,/matches/2338761/ambush-vs-skade-ggbet-winter-cup
3072,/matches/2338760/brute-vs-skade-ggbet-winter-cup
3073,/matches/2338759/rocketlauncher-vs-ambush-ggbet-winter-cup
3074,/matches/2338758/akatsuki-vs-skade-dat-cup
3075,/matches/2338753/phoenix-vs-skade-ggbet-winter-cup
3076,/matches/2338757/s-nastupaushim-vs-bogatiri-hardcup-5
3077,/matches/2338751/juggernauts-vs-nemiga-lbet-invitational-2
3078,/matches/2338756/gns-vs-bogatiri-hardcup-5
3079,/matches/2338754/sgpro-vs-s-nastupaushim-hardcup-5
3080,/matches/2338752/unique-vs-skade-dat-cup
3081,/matches/2338750/nemiga-vs-mithmaple-lbet-invitational-2
3082,/matches/2338749/invictus-vs-mithmaple-lbet-invitational-2
3083,/matches/2338746/lynn-vision-vs-in-young-ren-nset-2019
3084,/matches/2338747/aster-vs-onethree-nset-2019
3085,/matches/2338744/fate-vs-rocketlauncher-ggbet-winter-cup
3086,/matches/2338741/skade-vs-pact-egb-siberian-frost
3087,/matches/2338748/nemiga-vs-juggernauts-lbet-invitational-2
3088,/matches/2338745/ambush-vs-skade-ggbet-winter-cup
3089,/matches/2338740/sgpro-vs-pact-egb-siberian-frost
3090,/matches/2338726/juggernauts-vs-mithmaple-lbet-invitational-2
3091,/matches/2338735/project-x-vs-pact-egb-siberian-frost
3092,/matches/2338727/nemiga-vs-invictus-lbet-invitational-2
3093,/matches/2338743/dreameaters-vs-skade-dat-cup
3094,/matches/2338738/lynn-vision-vs-aster-nset-2019
3095,/matches/2338739/onethree-vs-in-young-ren-nset-2019
3096,/matches/2338737/absolute-vs-in-young-ren-nset-2019
3097,/matches/2338736/aster-vs-d7g-nset-2019
3098,/matches/2338729/sj-vs-skade-ggbet-winter-cup
3099,/matches/2338733/unique-vs-akatsuki-dat-cup
3100,/matches/2338734/skade-vs-sgpro-egb-siberian-frost
3101,/matches/2338728/ambush-vs-phoenix-ggbet-winter-cup
3102,/matches/2338732/sgpro-vs-pact-egb-siberian-frost
3103,/matches/2338723/extremum-vs-rocketlauncher-ggbet-winter-cup
3104,/matches/2338725/mithmaple-vs-pact-lbet-invitational-2
3105,/matches/2338731/project-x-vs-skade-egb-siberian-frost
3106,/matches/2338730/cerberus-vs-maslomaslo-cyber-sphere-open-cup
3107,/matches/2338724/ambush-vs-pact-egb-siberian-frost
3108,/matches/2338719/phoenix-vs-skade-ggbet-winter-cup
3109,/matches/2338717/pact-vs-unique-lbet-invitational-2
3110,/matches/2338718/sj-vs-ambush-ggbet-winter-cup
3111,/matches/2338721/pact-vs-dreameaters-egb-siberian-frost
3112,/matches/2338720/ambush-vs-skade-egb-siberian-frost
3113,/matches/2338722/invictus-vs-navi-junior-lbet-invitational-2
3114,/matches/2338714/rocketlauncher-vs-brute-ggbet-winter-cup
3115,/matches/2338713/extremum-vs-fate-ggbet-winter-cup
3116,/matches/2338716/dreameaters-vs-navi-junior-lbet-invitational-2
3117,/matches/2338715/juggernauts-vs-invictus-lbet-invitational-2
3118,/matches/2338712/project-x-vs-extremum-egb-siberian-frost
3119,/matches/2338708/brute-vs-fate-ggbet-winter-cup
3120,/matches/2338709/rocketlauncher-vs-extremum-ggbet-winter-cup
3121,/matches/2338711/extremum-vs-espada-egb-siberian-frost
3122,/matches/2338688/juggernauts-vs-dreameaters-lbet-invitational-2
3123,/matches/2338710/sgpro-vs-project-x-egb-siberian-frost
3124,/matches/2338703/dreameaters-vs-skade-egb-siberian-frost
3125,/matches/2338702/pact-vs-ambush-egb-siberian-frost
3126,/matches/2338689/invictus-vs-navi-junior-lbet-invitational-2
3127,/matches/2338701/espada-vs-project-x-egb-siberian-frost
3128,/matches/2338707/mithmaple-vs-nemiga-lbet-invitational-2
3129,/matches/2338706/falkol-vs-alma-brasileiro-season-1-relegation
3130,/matches/2338700/extremum-vs-sgpro-egb-siberian-frost
3131,/matches/2338705/furia-inagame-vs-alma-brasileiro-season-1-relegation
3132,/matches/2338694/big-vs-movistar-riders-wesg-2019-central-europe-iberia-closed-qualifier
3133,/matches/2338373/vitality-vs-mousesports-epicenter-2019
3134,/matches/2338665/g2-vs-spirit-champions-cup-finals
3135,/matches/2338693/winstrike-vs-ago-lootbet-season-5
3136,/matches/2338690/unique-vs-nemiga-lbet-invitational-2
3137,/matches/2338704/titanz-vs-isellpower-showmatch-csgo
3138,/matches/2338372/mousesports-vs-evil-geniuses-epicenter-2019
3139,/matches/2338699/engine-vs-zorka-voka-league-2019
3140,/matches/2338687/pact-vs-mithmaple-lbet-invitational-2
3141,/matches/2338692/havu-vs-ago-lootbet-season-5
3142,/matches/2338371/vitality-vs-heroic-epicenter-2019
3143,/matches/2338697/isurus-vs-9z-wesg-2019-latam-south
3144,/matches/2338698/noorg-vs-rejected-wesg-2019-latam-south
3145,/matches/2338696/furia-inagame-vs-falkol-brasileiro-season-1-relegation
3146,/matches/2338695/santos-vs-alma-brasileiro-season-1-relegation
3147,/matches/2338685/9z-vs-rejected-wesg-2019-latam-south
3148,/matches/2338691/skade-vs-fate-res-season-1-finals
3149,/matches/2338663/furia-vs-spirit-champions-cup-finals
3150,/matches/2338686/isurus-vs-noorg-wesg-2019-latam-south
3151,/matches/2338678/falkol-vs-alma-brasileiro-season-1-relegation
3152,/matches/2338683/rejected-vs-ex-intic-wesg-2019-latam-south
3153,/matches/2338677/santos-vs-furia-inagame-brasileiro-season-1-relegation
3154,/matches/2338662/g2-vs-ence-champions-cup-finals
3155,/matches/2338684/evolve-vs-noorg-wesg-2019-latam-south
3156,/matches/2338650/alternate-attax-vs-unicorns-of-love-99damage-league-season-13
3157,/matches/2338682/movistar-riders-vs-kpi-wesg-2019-central-europe-iberia-closed-qualifier
3158,/matches/2338673/fate-vs-radnicki-res-season-1-finals
3159,/matches/2338370/natus-vincere-vs-evil-geniuses-epicenter-2019
3160,/matches/2338680/nordavind-vs-ago-lootbet-season-5
3161,/matches/2338649/unicorns-of-love-vs-ad-hoc-99damage-league-season-13
3162,/matches/2338679/winstrike-vs-havu-lootbet-season-5
3163,/matches/2338681/big-vs-kpi-wesg-2019-central-europe-iberia-closed-qualifier
3164,/matches/2338369/heroic-vs-forze-epicenter-2019
3165,/matches/2338672/skade-vs-nexus-res-season-1-finals
3166,/matches/2338648/big-academy-vs-ad-hoc-99damage-league-season-13
3167,/matches/2338651/red-canids-vs-pain-brasileiro-season-1
3168,/matches/2338674/skade-vs-ago-lootbet-season-5
3169,/matches/2338661/hard-legion-vs-spirit-champions-cup-finals
3170,/matches/2338660/movistar-riders-vs-ence-champions-cup-finals
3171,/matches/2338676/ldlc-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3172,/matches/2338659/spirit-vs-big-champions-cup-finals
3173,/matches/2338675/heretics-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3174,/matches/2338658/tyloo-vs-ence-champions-cup-finals
3175,/matches/2338671/movistar-riders-vs-owned-wesg-2019-central-europe-iberia-closed-qualifier
3176,/matches/2338669/fierce-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3177,/matches/2338368/evil-geniuses-vs-forze-epicenter-2019
3178,/matches/2338351/arcy-vs-nemiga-sector-mostbet
3179,/matches/2338657/hard-legion-vs-g2-champions-cup-finals
3180,/matches/2338668/wisla-krakow-vs-nordavind-lootbet-season-5
3181,/matches/2338327/havu-vs-espada-sector-mostbet
3182,/matches/2338367/natus-vincere-vs-heroic-epicenter-2019
3183,/matches/2338656/furia-vs-movistar-riders-champions-cup-finals
3184,/matches/2338655/g2-vs-big-champions-cup-finals
3185,/matches/2338640/hard-legion-vs-ex-virtuspro-united-masters-league-season-2
3186,/matches/2338366/forze-vs-virtuspro-epicenter-2019
3187,/matches/2338654/ence-vs-movistar-riders-champions-cup-finals
3188,/matches/2338653/hard-legion-vs-spirit-champions-cup-finals
3189,/matches/2338365/ehome-vs-heroic-epicenter-2019
3190,/matches/2338652/furia-vs-tyloo-champions-cup-finals
3191,/matches/2338585/imperial-vs-redemption-poa-cbcs-season-2
3192,/matches/2338670/agressive-vs-delirawowzik-aorus-league-2019-4-finals
3193,/matches/2338667/budapest-five-vs-nexus-res-season-1
3194,/matches/2338643/havu-vs-skade-lootbet-season-5
3195,/matches/2338364/evil-geniuses-vs-mousesports-epicenter-2019
3196,/matches/2338666/juggernauts-vs-fate-res-season-1
3197,/matches/2338296/virtuspro-vs-mousesports-epicenter-2019
3198,/matches/2338295/forze-vs-evil-geniuses-epicenter-2019
3199,/matches/2338639/owned-vs-cream-wesg-2019-central-europe-iberia-closed-qualifier
3200,/matches/2338646/heretics-vs-ldlc-wesg-2019-west-europe-closed-qualifier
3201,/matches/2338363/vitality-vs-natus-vincere-epicenter-2019
3202,/matches/2338644/fierce-vs-vexed-wesg-2019-west-europe-closed-qualifier
3203,/matches/2338294/natus-vincere-vs-heroic-epicenter-2019
3204,/matches/2338293/vitality-vs-ehome-epicenter-2019
3205,/matches/2338645/defusekids-vs-phoenix-wesg-2019-west-europe-closed-qualifier
3206,/matches/2338638/sprout-vs-movistar-riders-wesg-2019-central-europe-iberia-closed-qualifier
3207,/matches/2338636/pact-vs-ago-lootbet-season-5
3208,/matches/2338635/sj-vs-nordavind-lootbet-season-5
3209,/matches/2338634/winstrike-vs-wisla-krakow-lootbet-season-5
3210,/matches/2338433/mousesports-vs-g2-cs-summit-5
3211,/matches/2338584/forze-vs-riot-squad-esea-mdl-season-32-global-challenge
3212,/matches/2338647/csgo-mdl-vs-divine-ncs-grand-finals-2019-fragadelphia-14
3213,/matches/2338631/pain-vs-detona-gamers-club-masters-iv
3214,/matches/2338642/divine-vs-j-money-crew-ncs-grand-finals-2019-fragadelphia-14
3215,/matches/2338431/g2-vs-virtuspro-cs-summit-5
3216,/matches/2338583/havu-vs-riot-squad-esea-mdl-season-32-global-challenge
3217,/matches/2338641/new-england-whalers-vs-j-money-crew-ncs-grand-finals-2019-fragadelphia-14
3218,/matches/2338432/mousesports-vs-og-cs-summit-5
3219,/matches/2338254/north-vs-cr4zy-dreamhack-open-sevilla-2019
3220,/matches/2338633/pro100-vs-copenhagen-flames-qi-banja-luka-2019
3221,/matches/2338582/forze-vs-intz-esea-mdl-season-32-global-challenge
3222,/matches/2338595/eclot-vs-exors-esl-nationals-czsk-season-2
3223,/matches/2338619/kingzzz-vs-equinox-swiss-esports-league-fall-season-2019-finals
3224,/matches/2338637/chetz-vs-fierce-grosvenor-csgo-championship-season-3
3225,/matches/2338630/csgo-mdl-vs-divine-ncs-grand-finals-2019-fragadelphia-14
3226,/matches/2338629/j-money-crew-vs-oceanus-ncs-grand-finals-2019-fragadelphia-14
3227,/matches/2338628/call-it-luck-vs-new-england-whalers-ncs-grand-finals-2019-fragadelphia-14
3228,/matches/2338253/cr4zy-vs-godsent-dreamhack-open-sevilla-2019
3229,/matches/2338632/copenhagen-flames-vs-juggernauts-qi-banja-luka-2019
3230,/matches/2338611/vexed-vs-fierce-grosvenor-csgo-championship-season-3
3231,/matches/2338598/juggernauts-vs-pro100-qi-banja-luka-2019
3232,/matches/2338252/mad-lions-vs-north-dreamhack-open-sevilla-2019
3233,/matches/2338610/chetz-vs-neds-grosvenor-csgo-championship-season-3
3234,/matches/2338563/syman-vs-tyloo-nest-pro-2019
3235,/matches/2338562/btrg-vs-tyloo-nest-pro-2019
3236,/matches/2338430/furia-vs-mousesports-cs-summit-5
3237,/matches/2338621/j-money-crew-vs-divine-ncs-grand-finals-2019-fragadelphia-14
3238,/matches/2338580/spirit-vs-riot-squad-esea-mdl-season-32-global-challenge
3239,/matches/2338627/daryls-make-a-wish-vs-oceanus-ncs-grand-finals-2019-fragadelphia-14
3240,/matches/2338429/mousesports-vs-furia-cs-summit-5
3241,/matches/2338623/csgo-mdl-vs-call-it-luck-ncs-grand-finals-2019-fragadelphia-14
3242,/matches/2338626/new-england-whalers-vs-rbg-ncs-grand-finals-2019-fragadelphia-14
3243,/matches/2338624/third-impact-vs-oceanus-ncs-grand-finals-2019-fragadelphia-14
3244,/matches/2338625/gorilla-gang-vs-rbg-ncs-grand-finals-2019-fragadelphia-14
3245,/matches/2338428/furia-vs-og-cs-summit-5
3246,/matches/2338581/intz-vs-order-esea-mdl-season-32-global-challenge
3247,/matches/2338622/asunas-anime-aimers-vs-new-england-whalers-ncs-grand-finals-2019-fragadelphia-14
3248,/matches/2338620/rbg-vs-thunder-logic-ncs-grand-finals-2019-fragadelphia-14
3249,/matches/2338427/og-vs-furia-cs-summit-5
3250,/matches/2338554/w7m-vs-pain-gamers-club-masters-iv
3251,/matches/2338615/csgo-mdl-vs-third-impact-ncs-grand-finals-2019-fragadelphia-14
3252,/matches/2338609/divine-vs-new-england-whalers-ncs-grand-finals-2019-fragadelphia-14
3253,/matches/2338616/rbg-vs-cyberstorm-ncs-grand-finals-2019-fragadelphia-14
3254,/matches/2338608/j-money-crew-vs-gorilla-gang-ncs-grand-finals-2019-fragadelphia-14
3255,/matches/2338617/daryls-make-a-wish-vs-ucf-knights-ncs-grand-finals-2019-fragadelphia-14
3256,/matches/2338579/order-vs-triumph-esea-mdl-season-32-global-challenge
3257,/matches/2338426/mibr-vs-og-cs-summit-5
3258,/matches/2338578/rugratz-vs-riot-squad-esea-mdl-season-32-global-challenge
3259,/matches/2338614/empire-vs-ucf-knights-ncs-grand-finals-2019-fragadelphia-14
3260,/matches/2338425/og-vs-mibr-cs-summit-5
3261,/matches/2338612/oceanus-vs-big-chillin-ncs-grand-finals-2019-fragadelphia-14
3262,/matches/2338613/asunas-anime-aimers-vs-kinship-ncs-grand-finals-2019-fragadelphia-14
3263,/matches/2338594/universe-vs-brute-esl-nationals-czsk-season-2-finals
3264,/matches/2338607/call-it-luck-vs-daryls-make-a-wish-ncs-grand-finals-2019-fragadelphia-14
3265,/matches/2338251/illuminar-vs-godsent-dreamhack-open-sevilla-2019
3266,/matches/2338592/third-impact-vs-rbg-ncs-grand-finals-2019-fragadelphia-14
3267,/matches/2338597/arcy-vs-copenhagen-flames-qi-banja-luka-2019
3268,/matches/2338604/kinship-vs-arrow-ncs-grand-finals-2019-fragadelphia-14
3269,/matches/2338605/bad-news-bandits-vs-empire-ncs-grand-finals-2019-fragadelphia-14
3270,/matches/2338424/mibr-vs-virtuspro-cs-summit-5
3271,/matches/2338606/big-chillin-vs-the-home-of-the-grave-ncs-grand-finals-2019-fragadelphia-14
3272,/matches/2338603/new-england-whalers-vs-ucf-knights-ncs-grand-finals-2019-fragadelphia-14
3273,/matches/2338577/intz-vs-havu-esea-mdl-season-32-global-challenge
3274,/matches/2338576/forze-vs-spirit-esea-mdl-season-32-global-challenge
3275,/matches/2338423/virtuspro-vs-mibr-cs-summit-5
3276,/matches/2338601/call-it-luck-vs-asunas-anime-aimers-ncs-grand-finals-2019-fragadelphia-14
3277,/matches/2338600/j-money-crew-vs-oceanus-ncs-grand-finals-2019-fragadelphia-14
3278,/matches/2338602/csgo-mdl-vs-thunder-logic-ncs-grand-finals-2019-fragadelphia-14
3279,/matches/2338590/big-chillin-vs-gorilla-gang-ncs-grand-finals-2019-fragadelphia-14
3280,/matches/2338599/9z-vs-ex-intic-dragon-spirit-cup-2019
3281,/matches/2338575/havu-vs-triumph-esea-mdl-season-32-global-challenge
3282,/matches/2337844/astralis-vs-liquid-blast-pro-series-global-final-2019
3283,/matches/2338422/g2-vs-virtuspro-cs-summit-5
